sample_i,training_step,batch_i,dynamics_size_mass_bin,dynamics_thrust_to_weight_bin,dynamics_torque_to_inertia_bin,dynamics_motor_delay_bin,dynamics_curve_shape_bin,dynamics_group_key,rejected_before_accept,mass,thrust_to_weight_ratio,torque_to_inertia_ratio,sampled_tau_rise,sampled_tau_fall,sampled_curve_shape,rotor_torque_constant,inertia_trace,thrust_scale,torque_scale,sampled_parameters_inside_allowed_ranges
628,157,0,0,1,3,1,2,118,0,0.0231745,2.84339,1173.25,0.0589545,0.143459,0.536648,0.0374995,1.94227e-05,1.46742,8.03848,true
629,157,1,1,1,3,1,2,374,0,0.132037,3.14859,966.884,0.0587006,0.14299,0.673872,0.0245755,0.000272812,9.25805,5.26807,true
630,157,2,2,1,3,1,2,630,0,0.151239,2.46988,956.997,0.0520658,0.104608,0.583538,0.0217759,0.000254601,8.31854,4.66794,true
631,157,3,3,1,3,1,2,886,0,0.217979,2.97973,977.963,0.0540714,0.146607,0.694622,0.025902,0.000500041,14.4644,5.55241,true
632,158,0,0,2,3,1,2,182,0,0.0600385,3.9421,1027.41,0.0600256,0.163945,0.567411,0.0268763,0.000110083,5.27067,5.76126,true
633,158,1,1,2,3,1,2,438,0,0.0878751,3.73421,941.647,0.0523475,0.124276,0.542704,0.0196662,0.000188151,7.30755,4.2157,true
634,158,2,2,2,3,1,2,694,0,0.144075,3.82347,1097.86,0.064122,0.156524,0.688908,0.0350754,0.000328715,12.2675,7.51885,true
635,158,3,3,2,3,1,2,950,0,0.198711,3.279,915.94,0.0592178,0.120105,0.716626,0.0215849,0.000521519,14.5101,4.62699,true
636,159,0,0,3,3,1,2,246,0,0.0729923,4.39873,1043.33,0.0604064,0.106709,0.679132,0.0306247,0.000160415,7.1501,6.56477,true
637,159,1,1,3,3,1,2,502,0,0.107822,4.92282,1016.62,0.0574501,0.111558,0.568265,0.026058,0.000303322,11.8203,5.58585,true
638,159,2,2,3,3,1,2,758,0,0.149355,4.18266,938.838,0.051634,0.107999,0.577225,0.020225,0.000431675,13.9116,4.33548,true
639,159,3,3,3,3,1,2,1014,0,0.24438,4.74868,1116.88,0.0598805,0.115413,0.703526,0.0368801,0.000814074,25.8432,7.90571,true
640,160,0,0,0,0,2,2,10,0,0.024927,2.27044,142.488,0.0788912,0.202781,0.509597,0.0244176,0.000139982,1.26034,5.23421,true
641,160,1,1,0,0,2,2,266,0,0.126911,1.89901,210.503,0.0790533,0.195884,0.51375,0.029788,0.000694723,5.36705,6.38543,true
642,160,2,2,0,0,2,2,522,0,0.187633,1.53451,273.561,0.0707806,0.194695,0.522012,0.0348664,0.000728763,6.41192,7.47403,true
643,160,3,3,0,0,2,2,778,0,0.230721,1.76127,155.423,0.06734,0.197329,0.50355,0.0252852,0.00193234,9.04943,5.42018,true
644,161,0,0,1,0,2,2,74,0,0.0584659,3.06476,180.455,0.065814,0.201259,0.570281,0.0287287,0.00047059,3.99031,6.15835,true
645,161,1,1,1,0,2,2,330,0,0.108888,3.01504,269.139,0.0739853,0.205608,0.508103,0.0342103,0.000702544,7.31105,7.3334,true
646,161,2,2,1,0,2,2,586,0,0.15843,2.39559,121.049,0.0694612,0.230515,0.510523,0.0227751,0.00204721,8.45198,4.88211,true
647,161,3,3,1,0,2,2,842,0,0.22,2.45752,326.851,0.0688721,0.165913,0.514142,0.0388239,0.00120583,12.04,8.32237,true
648,162,0,0,2,0,2,2,138,0,0.0653898,3.25419,87.3947,0.0757256,0.165232,0.54584,0.0209586,0.00119202,4.73871,4.49273,true
649,162,1,1,2,0,2,2,394,0,0.116289,4.01215,86.2981,0.0747228,0.220929,0.730283,0.0250234,0.00332402,10.3902,5.36408,true
650,162,2,2,2,0,2,2,650,0,0.173791,3.55819,51.1216,0.0690351,0.20734,0.701921,0.0216561,0.00845675,13.771,4.64225,true
651,162,3,3,2,0,2,2,906,0,0.219441,3.72767,293.412,0.0791816,0.173781,0.675052,0.0398499,0.00209576,18.2164,8.54232,true
652,163,0,0,3,0,2,2,202,0,0.0725709,4.80454,181.201,0.0821712,0.201831,0.668344,0.030993,0.000999015,7.76466,6.64373,true
653,163,1,1,3,0,2,2,458,0,0.086472,4.62578,260.334,0.0805662,0.170038,0.500645,0.0333594,0.000818262,8.90776,7.151,true
654,163,2,2,3,0,2,2,714,0,0.138155,4.84934,184.461,0.0747862,0.203614,0.62318,0.0302298,0.00231659,14.9196,6.48012,true
655,163,3,3,3,0,2,2,970,0,0.246049,4.89622,40.0281,0.073768,0.165646,0.706875,0.0209069,0.0236491,26.8282,4.48164,true
656,164,0,0,0,1,2,2,26,0,0.0472165,1.94247,330.478,0.0744573,0.165199,0.592823,0.0183756,0.000123029,2.04247,3.93903,true
657,164,1,1,0,1,2,2,282,0,0.092169,2.14615,388.687,0.0731396,0.219019,0.656346,0.024321,0.00028547,4.40506,5.21352,true
658,164,2,2,0,1,2,2,538,0,0.160688,1.93091,368.533,0.0791976,0.180633,0.65309,0.0226841,0.000568036,6.9096,4.86262,true
659,164,3,3,0,1,2,2,794,0,0.214789,2.37359,381.302,0.0789794,0.191842,0.508432,0.0204201,0.000965829,11.3534,4.37729,true
660,165,0,0,1,1,2,2,90,0,0.075865,3.24176,447.67,0.0699734,0.191922,0.54141,0.0263113,0.000282363,5.47684,5.64015,true
661,165,1,1,1,1,2,2,346,0,0.0883959,2.61692,391.326,0.073851,0.170133,0.562148,0.0224063,0.000321027,5.15145,4.80307,true
662,165,2,2,1,1,2,2,602,0,0.146075,2.62414,588.592,0.0805328,0.170383,0.695065,0.0407021,0.000429118,8.53633,8.725,true
663,165,3,3,1,1,2,2,858,0,0.198291,2.99841,576.646,0.0790748,0.172398,0.502828,0.03545,0.0007244,13.2404,7.59913,true
664,166,0,0,2,1,2,2,154,0,0.0402572,3.75122,564.948,0.0665191,0.172272,0.726332,0.0395712,0.000115309,3.36298,8.48257,true
665,166,1,1,2,1,2,2,410,0,0.126601,3.78619,574.717,0.0676646,0.189946,0.686704,0.0394375,0.000523118,10.6745,8.45391,true
666,166,2,2,2,1,2,2,666,0,0.136195,4.12247,584.466,0.0793034,0.193478,0.510532,0.03623,0.000596404,12.5033,7.76635,true
667,166,3,3,2,1,2,2,922,0,0.212797,3.84472,565.534,0.0754339,0.200666,0.626028,0.0373598,0.00106624,18.2196,8.00854,true
668,167,0,0,3,1,2,2,218,0,0.0718011,4.81878,499.153,0.0695806,0.19334,0.5001,0.0293761,0.000346925,7.70506,6.29714,true
669,167,1,1,3,1,2,2,474,0,0.0889512,4.77745,618.077,0.0693268,0.209294,0.524275,0.039147,0.00037137,9.46358,8.39165,true
670,167,2,2,3,1,2,2,730,0,0.191764,4.72537,588.153,0.0770214,0.216212,0.660186,0.0398833,0.00110411,20.1796,8.54948,true
671,167,3,3,3,1,2,2,986,0,0.196233,4.67466,400.46,0.078437,0.223782,0.619782,0.0244118,0.00164128,20.4281,5.23297,true
672,168,0,0,0,2,2,2,42,0,0.0389258,1.64684,633.113,0.0702253,0.171567,0.64068,0.0204327,4.24834e-05,1.42757,4.38,true
673,168,1,1,0,2,2,2,298,0,0.123473,1.52695,678.15,0.0661759,0.171862,0.682656,0.0248714,0.000172793,4.19861,5.33149,true
674,168,2,2,0,2,2,2,554,0,0.177129,2.29831,845.047,0.069559,0.210091,0.527076,0.0343197,0.000327548,9.0658,7.35686,true
675,168,3,3,0,2,2,2,810,0,0.195456,2.10979,721.985,0.0652341,0.16754,0.52638,0.0247561,0.000401245,9.18322,5.30678,true
676,169,0,0,1,2,2,2,106,0,0.0300406,2.96349,629.314,0.0730585,0.18046,0.685279,0.0211414,5.49158e-05,1.98253,4.53192,true
677,169,1,1,1,2,2,2,362,0,0.103664,2.72057,823.682,0.0654108,0.180568,0.594211,0.0341727,0.000197331,6.28055,7.32533,true
678,169,2,2,1,2,2,2,618,0,0.182284,2.81393,774.698,0.077344,0.215788,0.611674,0.0307651,0.000462155,11.4227,6.59488,true
679,169,3,3,1,2,2,2,874,0,0.220341,2.48012,632.045,0.0806004,0.198028,0.568549,0.0187269,0.000637452,12.1696,4.01434,true
680,170,0,0,2,2,2,2,170,0,0.030639,3.37468,861.194,0.0725836,0.196011,0.644054,0.0382045,4.65425e-05,2.30259,8.1896,true
681,170,1,1,2,2,2,2,426,0,0.0948646,3.65423,666.542,0.0756465,0.215045,0.670645,0.0237006,0.000295368,7.71982,5.08051,true
682,170,2,2,2,2,2,2,682,0,0.177137,3.89194,847.651,0.0663486,0.169161,0.710227,0.0386427,0.000573143,15.3526,8.28353,true
683,170,3,3,2,2,2,2,938,0,0.196071,3.64774,746.531,0.0800853,0.227698,0.637156,0.029153,0.000688592,15.9274,6.24931,true
684,171,0,0,3,2,2,2,234,0,0.046249,4.23696,626.335,0.0783392,0.177117,0.732152,0.0219649,0.000141507,4.3638,4.70845,true
685,171,1,1,3,2,2,2,490,0,0.0939334,4.37095,687.413,0.07809,0.177318,0.509244,0.0216883,0.000327543,9.14331,4.64916,true
686,171,2,2,3,2,2,2,746,0,0.155307,4.62956,779.172,0.0800515,0.207281,0.577086,0.030334,0.000606486,16.0118,6.50247,true
687,171,3,3,3,2,2,2,1002,0,0.195482,4.52675,751.603,0.0769537,0.17898,0.629637,0.0293774,0.000844122,19.7061,6.29741,true
688,172,0,0,0,3,2,2,58,0,0.031914,1.97074,951.964,0.07015,0.225451,0.576864,0.0212353,2.56227e-05,1.40061,4.55204,true
689,172,1,1,0,3,2,2,314,0,0.0786478,1.81683,1031.92,0.0677363,0.186849,0.669733,0.029528,7.38638e-05,3.18206,6.3297,true
690,172,2,2,0,3,2,2,570,0,0.141771,2.25229,1034.62,0.0736212,0.21118,0.520677,0.0263838,0.000194582,7.11082,5.65568,true
691,172,3,3,0,3,2,2,826,0,0.245861,1.71877,1144.41,0.0820166,0.189673,0.745629,0.039964,0.000292233,9.41056,8.56678,true
692,173,0,0,1,3,2,2,122,0,0.0207526,3.19569,928.234,0.0715607,0.207537,0.658951,0.0212411,2.43936e-05,1.47688,4.5533,true
693,173,1,1,1,3,2,2,378,0,0.134,2.6876,920.655,0.0776444,0.186238,0.511387,0.0173328,0.000241589,8.02005,3.71551,true
694,173,2,2,1,3,2,2,634,0,0.147113,3.18207,1183.83,0.0746449,0.218457,0.513428,0.0377978,0.000252038,10.4248,8.10242,true
695,173,3,3,1,3,2,2,890,0,0.234995,2.48026,1108.38,0.0695691,0.209697,0.675876,0.0355991,0.000404496,12.9797,7.6311,true
696,174,0,0,2,3,2,2,186,0,0.0585848,4.01528,1050.57,0.0781819,0.229231,0.555667,0.028409,0.000105883,5.23851,6.08982,true
697,174,1,1,2,3,2,2,442,0,0.0842055,3.80602,974.058,0.0762953,0.178872,0.659396,0.0248064,0.000179192,7.13706,5.31756,true
698,174,2,2,2,3,2,2,698,0,0.187632,3.83016,1057.9,0.0742298,0.18496,0.514087,0.0280421,0.000469625,16.0041,6.01116,true
699,174,3,3,2,3,2,2,954,0,0.212229,3.59054,1190.64,0.0680417,0.211947,0.612144,0.0405471,0.000470004,16.9697,8.69177,true
700,175,0,0,3,3,2,2,250,0,0.0260465,4.71267,1121.93,0.0696394,0.218723,0.519369,0.0331287,3.92037e-05,2.73353,7.10155,true
701,175,1,1,3,3,2,2,506,0,0.105223,4.70456,994.033,0.0775368,0.197512,0.530399,0.0234538,0.000284827,11.024,5.0276,true
702,175,2,2,3,3,2,2,762,0,0.142703,4.69527,988.561,0.0776581,0.165178,0.525647,0.0229223,0.000428684,14.9211,4.91368,true
703,175,3,3,3,3,2,2,1018,0,0.218832,4.55544,1027.26,0.0801077,0.208663,0.615619,0.0279491,0.000720458,22.1998,5.99124,true
704,176,0,0,0,0,3,2,14,0,0.0208944,1.83518,141.737,0.0996678,0.296322,0.528703,0.0247892,9.02412e-05,0.85392,5.31386,true
705,176,1,1,0,0,3,2,270,0,0.0873342,1.66575,109.323,0.0836481,0.279524,0.746186,0.0271677,0.000745931,3.23969,5.82374,true
706,176,2,2,0,0,3,2,526,0,0.141073,2.18666,220.951,0.0891683,0.249819,0.713101,0.0350841,0.000912472,6.86965,7.52071,true
707,176,3,3,0,0,3,2,782,0,0.231535,1.65076,246.845,0.0987096,0.287984,0.570442,0.0338833,0.00116102,8.51156,7.2633,true
708,177,0,0,1,0,3,2,78,0,0.0275654,2.74445,108.886,0.083039,0.263525,0.648864,0.0249441,0.00026025,1.68472,5.34707,true
709,177,1,1,1,0,3,2,334,0,0.107305,2.74924,214.234,0.0932887,0.254293,0.510672,0.0300083,0.000789632,6.56962,6.43265,true
710,177,2,2,1,0,3,2,590,0,0.147588,2.5252,85.7872,0.0938725,0.280102,0.517918,0.0202056,0.00277445,8.29956,4.33132,true
711,177,3,3,1,0,3,2,846,0,0.242264,3.00793,102.68,0.0930569,0.252335,0.662037,0.0247589,0.00550006,16.228,5.30738,true
712,178,0,0,2,0,3,2,142,0,0.023528,4.02314,272.586,0.0971347,0.283309,0.581734,0.0361344,0.000121777,2.10794,7.74586,true
713,178,1,1,2,0,3,2,398,0,0.12843,3.55364,263.823,0.0930716,0.276921,0.635844,0.036672,0.00107954,10.1636,7.8611,true
714,178,2,2,2,0,3,2,654,0,0.146277,3.93524,310.4,0.0899331,0.238688,0.581064,0.0390532,0.00119569,12.819,8.37154,true
715,178,3,3,2,0,3,2,910,0,0.213957,3.91533,57.8095,0.0963123,0.257032,0.686747,0.0218336,0.0108263,18.6554,4.68029,true
716,179,0,0,3,0,3,2,206,0,0.0370019,4.88242,46.1254,0.0980523,0.267697,0.740763,0.0221424,0.00164728,4.02316,4.7465,true
717,179,1,1,3,0,3,2,462,0,0.094064,4.42788,241.063,0.0840202,0.275232,0.537601,0.0326957,0.000953305,9.27528,7.00873,true
718,179,2,2,3,0,3,2,718,0,0.173868,4.88624,212.79,0.0862468,0.279416,0.686929,0.033862,0.00278358,18.9191,7.25874,true
719,179,3,3,3,0,3,2,974,0,0.200205,4.77973,70.9777,0.0924089,0.281122,0.61768,0.0213012,0.00972077,21.3102,4.56618,true
720,180,0,0,0,1,3,2,30,0,0.0575985,1.88755,497.383,0.0961182,0.284999,0.589686,0.0312546,0.000103473,2.42113,6.6998,true
721,180,1,1,0,1,3,2,286,0,0.125215,1.76447,609.03,0.0914683,0.298591,0.543612,0.0388801,0.000220447,4.92015,8.33444,true
722,180,2,2,0,1,3,2,542,0,0.173527,1.86313,482.998,0.0951877,0.262917,0.723717,0.0331542,0.000469692,7.19978,7.10701,true
723,180,3,3,0,1,3,2,798,0,0.232367,1.58698,549.858,0.091566,0.29213,0.518504,0.0337243,0.000498316,8.21208,7.22922,true
724,181,0,0,1,1,3,2,94,0,0.0631279,2.84973,447.674,0.0918585,0.24096,0.661896,0.0290226,0.00019891,4.0062,6.22134,true
725,181,1,1,1,1,3,2,350,0,0.127956,2.79395,504.24,0.0958984,0.297971,0.707971,0.034448,0.000448103,7.96138,7.38435,true
726,181,2,2,1,1,3,2,606,0,0.176756,2.73838,461.714,0.0926699,0.284923,0.73058,0.0316573,0.000741105,10.7789,6.78612,true
727,181,3,3,1,1,3,2,862,0,0.226879,2.63558,535.879,0.0858779,0.277137,0.523056,0.0327422,0.000823282,13.3162,7.01868,true
728,182,0,0,2,1,3,2,158,0,0.0323381,3.42792,410.556,0.0896367,0.252019,0.537692,0.0233481,0.000104365,2.46862,5.00495,true
729,182,1,1,2,1,3,2,414,0,0.123466,3.55213,536.034,0.0891074,0.259571,0.635754,0.0352898,0.000503897,9.76661,7.56481,true
730,182,2,2,2,1,3,2,670,0,0.139498,4.01632,499.188,0.0936836,0.267278,0.749151,0.0349825,0.000735849,12.4768,7.49893,true
731,182,3,3,2,1,3,2,926,0,0.197864,3.29148,401.006,0.0906771,0.238147,0.549839,0.0228805,0.00115094,14.5032,4.90471,true
732,183,0,0,3,1,3,2,222,0,0.0232106,4.26463,469.264,0.097929,0.267215,0.62287,0.0298195,7.42343e-05,2.20433,6.39219,true
733,183,1,1,3,1,3,2,478,0,0.105113,4.98145,342.331,0.0922201,0.273949,0.71451,0.0220332,0.000906524,11.6606,4.72308,true
734,183,2,2,3,1,3,2,734,0,0.183094,4.31182,559.351,0.0981681,0.243112,0.722003,0.0390395,0.00100791,17.5809,8.36861,true
735,183,3,3,3,1,3,2,990,0,0.192777,4.19306,571.368,0.0905684,0.293405,0.571115,0.0365769,0.00099809,18.0009,7.84071,true
736,184,0,0,0,2,3,2,46,0,0.0438483,2.07415,629.263,0.0959363,0.238472,0.67136,0.0208243,6.34738e-05,2.02535,4.46395,true
737,184,1,1,0,2,3,2,302,0,0.101279,2.14044,786.301,0.0946318,0.271249,0.665958,0.0328867,0.000159884,4.8276,7.04967,true
738,184,2,2,0,2,3,2,558,0,0.138959,1.71039,826.794,0.0957515,0.292146,0.703084,0.0368637,0.000186575,5.29285,7.90219,true
739,184,3,3,0,2,3,2,814,0,0.237513,2.07343,854.235,0.0886764,0.288476,0.620128,0.0371263,0.000440239,10.9669,7.95848,true
740,185,0,0,1,2,3,2,110,0,0.0450087,2.91565,855.956,0.0957168,0.250011,0.692441,0.0388869,6.81966e-05,2.9224,8.33588,true
741,185,1,1,1,2,3,2,366,0,0.132188,2.84694,902.772,0.0845813,0.27062,0.71226,0.042965,0.00026656,8.38068,9.21008,true
742,185,2,2,1,2,3,2,622,0,0.170666,3.10608,629.95,0.0863493,0.263701,0.691599,0.0213329,0.000583602,11.8051,4.57298,true
743,185,3,3,1,2,3,2,878,0,0.202771,2.88639,791.572,0.0951768,0.273461,0.596804,0.0317397,0.000533191,13.0337,6.8038,true
744,186,0,0,2,2,3,2,174,0,0.0341932,4.00648,724.634,0.0920109,0.248188,0.623182,0.0271397,7.57094e-05,3.05078,5.81774,true
745,186,1,1,2,2,3,2,430,0,0.0989818,3.98342,638.045,0.0954237,0.256945,0.676954,0.0216315,0.000356394,8.78049,4.63698,true
746,186,2,2,2,2,3,2,686,0,0.162072,3.74493,705.796,0.0937088,0.284337,0.691946,0.0272254,0.000586253,13.5164,5.83609,true
747,186,3,3,2,2,3,2,942,0,0.227703,4.11311,674.248,0.0922583,0.283141,0.629829,0.02338,0.00104791,20.8568,5.0118,true
748,187,0,0,3,2,3,2,238,0,0.0559851,4.2144,764.654,0.0829345,0.262915,0.574687,0.0291536,0.000144263,5.25431,6.24943,true
749,187,1,1,3,2,3,2,494,0,0.114887,4.57457,890.509,0.0842759,0.297739,0.598415,0.0394521,0.000352279,11.7039,8.45704,true
750,187,2,2,3,2,3,2,750,0,0.161895,4.38159,748.595,0.0933862,0.276583,0.557774,0.0275271,0.000629074,15.797,5.90077,true
751,187,3,3,3,2,3,2,1006,0,0.234722,4.22524,668.101,0.0973199,0.283562,0.611082,0.0224814,0.00112712,22.0858,4.81916,true
752,188,0,0,0,3,3,2,62,0,0.0200769,1.95457,1043.38,0.0836486,0.291138,0.612223,0.0291236,1.25851e-05,0.873888,6.24301,true
753,188,1,1,0,3,3,2,318,0,0.124208,2.0887,962.129,0.0955437,0.235103,0.649126,0.0236498,0.000166835,5.77741,5.06962,true
754,188,2,2,0,3,3,2,574,0,0.185299,1.99266,1109.95,0.0832361,0.281118,0.746221,0.0373037,0.000239617,8.2227,7.9965,true
755,188,3,3,0,3,3,2,830,0,0.224007,1.95927,1079.7,0.085459,0.285819,0.700856,0.0339353,0.000309217,9.77383,7.27445,true
756,189,0,0,1,3,3,2,126,0,0.0557326,2.42816,1143.3,0.088599,0.242095,0.550023,0.0354767,5.49877e-05,3.01366,7.60487,true
757,189,1,1,1,3,3,2,382,0,0.10162,3.03514,936.526,0.0887206,0.237096,0.731894,0.0235256,0.000193644,6.86859,5.04301,true
758,189,2,2,1,3,3,2,638,0,0.139834,3.1663,1149.46,0.099572,0.289246,0.69093,0.0391245,0.000249939,9.85992,8.38681,true
759,189,3,3,1,3,3,2,894,0,0.192539,2.94743,1123.21,0.0873973,0.233985,0.680802,0.0368604,0.000364012,12.6378,7.90148,true
760,190,0,0,2,3,3,2,190,0,0.0686554,3.2592,998.196,0.0851097,0.297165,0.671876,0.02696,0.000114329,4.98303,5.7792,true
761,190,1,1,2,3,3,2,446,0,0.115626,3.27273,1017.61,0.0900061,0.281855,0.539655,0.0254915,0.000219877,8.427,5.46441,true
762,190,2,2,2,3,3,2,702,0,0.155088,3.36406,1030.66,0.0840296,0.258542,0.59298,0.0277037,0.000333583,11.6185,5.93862,true
763,190,3,3,2,3,3,2,958,0,0.214522,3.43243,990.157,0.0894873,0.283406,0.611836,0.0249854,0.000548044,16.3977,5.35593,true
764,191,0,0,3,3,3,2,254,0,0.0575385,4.82513,1089.13,0.0984479,0.287717,0.628287,0.0330345,0.000121541,6.18265,7.08135,true
765,191,1,1,3,3,3,2,510,0,0.0996114,4.27978,936.562,0.0867713,0.250973,0.730467,0.0234964,0.000265796,9.49375,5.03674,true
766,191,2,2,3,3,3,2,766,0,0.145668,4.3402,1113.06,0.0933708,0.243538,0.623752,0.0347888,0.00036879,14.0794,7.4574,true
767,191,3,3,3,3,3,2,1022,0,0.197504,4.43885,1170.82,0.0985693,0.237075,0.539299,0.03737,0.000529213,19.5233,8.01072,true
768,192,0,0,0,0,0,3,3,0,0.0464613,2.3505,320.99,0.042414,0.0642028,0.831477,0.0455092,0.000157042,2.43198,9.75545,true
769,192,1,1,0,0,0,3,259,0,0.0810219,1.73962,208.124,0.0351122,0.0795124,0.909816,0.0385149,0.000381796,3.13881,8.25615,true
770,192,2,2,0,0,0,3,515,0,0.15297,2.07203,131.926,0.0399153,0.0646084,0.758527,0.0291991,0.00162723,7.05848,6.25918,true
771,192,3,3,0,0,0,3,771,0,0.24507,2.08661,150.202,0.0399086,0.0556096,0.95,0.0356116,0.00281203,11.3878,7.63379,true
772,193,0,0,1,0,0,3,67,0,0.0567881,2.79874,250.72,0.0378937,0.0797961,0.909964,0.0418231,0.000317461,3.53939,8.9653,true
773,193,1,1,1,0,0,3,323,0,0.0879425,2.81714,193.207,0.0418064,0.0751284,0.839848,0.0357834,0.000733316,5.51716,7.6706,true
774,193,2,2,1,0,0,3,579,0,0.166168,2.99517,205.598,0.0404744,0.0351558,0.95,0.039456,0.00175011,11.0835,8.45789,true
775,193,3,3,1,0,0,3,835,0,0.242515,2.64383,68.3734,0.0394567,0.0474551,0.854799,0.0264344,0.00754142,14.2784,5.66653,true
776,194,0,0,2,0,0,3,131,0,0.0200547,3.45028,170.387,0.042616,0.0641434,0.769636,0.032433,0.000140023,1.54092,6.95242,true
777,194,1,1,2,0,0,3,387,0,0.0850625,3.78379,263.523,0.0426253,0.0599919,0.95,0.0437183,0.000705025,7.16759,9.37154,true
778,194,2,2,2,0,0,3,643,0,0.148589,3.81349,272.153,0.0455214,0.0660739,0.759401,0.0400984,0.00139682,12.6188,8.59558,true
779,194,3,3,2,0,0,3,899,0,0.231283,3.43255,233.88,0.0340444,0.0885908,0.93757,0.0411377,0.00272855,17.6794,8.81837,true
780,195,0,0,3,0,0,3,195,0,0.0219313,4.74869,118.647,0.0318183,0.0763527,0.764157,0.0282954,0.000311491,2.31925,6.06547,true
781,195,1,1,3,0,0,3,451,0,0.114322,4.95581,46.5641,0.0458366,0.0329902,0.762873,0.0226739,0.00748462,12.6169,4.86043,true
782,195,2,2,3,0,0,3,707,0,0.177411,4.53223,60.1586,0.0432627,0.0925821,0.95,0.0290202,0.00994435,17.9061,6.22083,true
783,195,3,3,3,0,0,3,963,0,0.20466,4.28145,269.79,0.0395889,0.0836791,0.772899,0.0402188,0.00243054,19.5134,8.62139,true
784,196,0,0,0,1,0,3,19,0,0.0556598,1.77497,338.073,0.0323262,0.0903984,0.949175,0.0269828,0.000146424,2.2001,5.78409,true
785,196,1,1,0,1,0,3,275,0,0.107522,2.29195,450.25,0.0468261,0.0339583,0.919503,0.0350185,0.000339693,5.48796,7.50665,true
786,196,2,2,0,1,0,3,531,0,0.187208,1.77652,399.435,0.0347505,0.0578788,0.868931,0.0299382,0.000615868,7.40631,6.41762,true
787,196,3,3,0,1,0,3,787,0,0.24525,1.5299,450.839,0.0302084,0.0494322,0.76932,0.0316851,0.000661081,8.35566,6.79209,true
788,197,0,0,1,1,0,3,83,0,0.0317679,2.64358,564.428,0.0460227,0.0493278,0.95,0.0449201,6.20305e-05,1.8702,9.62917,true
789,197,1,1,1,1,0,3,339,0,0.111771,2.40889,546.826,0.04336,0.0406193,0.794666,0.0397027,0.000302428,5.99588,8.51075,true
790,197,2,2,1,1,0,3,595,0,0.180149,2.66116,391.427,0.0385519,0.0348967,0.806346,0.0279087,0.000883967,10.6761,5.98258,true
791,197,3,3,1,1,0,3,851,0,0.243915,2.59269,449.345,0.0399571,0.0621796,0.870078,0.0338363,0.00113723,14.083,7.25322,true
792,198,0,0,2,1,0,3,147,0,0.0408943,3.35692,503.805,0.0388036,0.0875598,0.95,0.0399338,0.000123291,3.05712,8.5603,true
793,198,1,1,2,1,0,3,403,0,0.11411,3.7031,423.279,0.0414901,0.0779699,0.95,0.0342239,0.000638717,9.41019,7.33631,true
794,198,2,2,2,1,0,3,659,0,0.185374,4.03293,556.172,0.0429891,0.0915213,0.816525,0.0409196,0.000981335,16.6486,8.77163,true
795,198,3,3,2,1,0,3,915,0,0.212753,3.65923,491.941,0.0413345,0.0557208,0.798244,0.0355249,0.00120546,17.337,7.6152,true
796,199,0,0,3,1,0,3,211,0,0.0354904,4.81933,425.274,0.031819,0.0556392,0.95,0.0347401,0.000174854,3.80896,7.44696,true
797,199,1,1,3,1,0,3,467,0,0.115786,4.27579,580.771,0.0445557,0.0827634,0.95,0.0461865,0.000546914,11.0251,9.90064,true
798,199,2,2,3,1,0,3,723,0,0.14045,4.9497,411.077,0.034429,0.0332685,0.761562,0.0284256,0.00111389,15.4813,6.09338,true
799,199,3,3,3,1,0,3,979,0,0.197638,4.96395,388.214,0.0356136,0.0663879,0.949394,0.0308779,0.00193187,21.8477,6.61906,true
800,200,0,0,0,2,0,3,35,0,0.0471833,2.23091,791.55,0.0301634,0.0559357,0.936475,0.0393806,6.29143e-05,2.34411,8.44172,true
801,200,1,1,0,2,0,3,291,0,0.132891,1.77611,697.483,0.0396525,0.0721075,0.95,0.0333091,0.000228364,5.25622,7.14021,true
802,200,2,2,0,2,0,3,547,0,0.169225,1.78609,848.306,0.0375797,0.0582535,0.933602,0.0437194,0.000257891,6.73094,9.3718,true
803,200,3,3,0,2,0,3,803,0,0.199477,1.63226,661.669,0.044724,0.0553399,0.929036,0.0291363,0.00037593,7.25088,6.24571,true
804,201,0,0,1,2,0,3,99,0,0.0765571,2.64361,707.019,0.0326261,0.0486401,0.774159,0.02917,0.000154388,4.50704,6.25296,true
805,201,1,1,1,2,0,3,355,0,0.129334,2.84813,720.309,0.0372668,0.0682027,0.775912,0.0302406,0.0003286,8.20315,6.48245,true
806,201,2,2,1,2,0,3,611,0,0.135633,2.76906,881.189,0.0430869,0.0465513,0.832894,0.0440048,0.000281249,8.36383,9.43297,true
807,201,3,3,1,2,0,3,867,0,0.243332,2.85678,639.73,0.0392151,0.068805,0.95,0.0289543,0.000898019,15.4805,6.20671,true
808,202,0,0,2,2,0,3,163,0,0.0454221,3.56841,767.684,0.0353392,0.0423861,0.900897,0.0367284,9.79849e-05,3.60952,7.87319,true
809,202,1,1,2,2,0,3,419,0,0.0891113,3.88632,705.349,0.0380283,0.0492709,0.824808,0.0301801,0.000281229,7.7122,6.46947,true
810,202,2,2,2,2,0,3,675,0,0.147275,3.57517,626.279,0.0308557,0.055622,0.95,0.0272805,0.000584731,11.7256,5.84791,true
811,202,3,3,2,2,0,3,931,0,0.232994,3.78021,792.639,0.0305586,0.0802118,0.757648,0.0354415,0.000865769,19.6141,7.59732,true
